date;time;event;platform;ad_id;ad_cost_type;ad_cost
01.04.2019;01.04.2019 15:51;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:01;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:07;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:09;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:13;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:14;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:15;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:16;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:16;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:17;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:23;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:23;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:26;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:26;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:28;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:28;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:29;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:30;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:30;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:32;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:33;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:33;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:36;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:37;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 16:37;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:37;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:37;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:38;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:44;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:44;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:51;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 16:52;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 16:52;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:04;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:05;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 17:12;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 17:16;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:17;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:17;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 17:19;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:20;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:22;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:23;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:23;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:25;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:26;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 17:30;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:30;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:31;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 17:35;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 17:37;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:38;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 17:38;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 17:43;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:43;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 17:43;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:43;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 17:44;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:45;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:46;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 17:46;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 17:48;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:53;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 17:56;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 17:56;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:00;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:00;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:02;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:03;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:04;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:04;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:05;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:12;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:12;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:12;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:14;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:15;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:21;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:25;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:27;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:32;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:36;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:36;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:37;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:37;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:39;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:39;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:41;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:42;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:43;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:45;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:47;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:47;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:47;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:47;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:47;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:48;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 18:48;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:48;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:50;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:51;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 18:53;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 18:56;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:04;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:05;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 19:05;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 19:05;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:06;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:06;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:11;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:13;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:13;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:15;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:15;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:16;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:17;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:18;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:18;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:21;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:22;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 19:23;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:24;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 19:24;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:28;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:29;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:31;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:32;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:40;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:42;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:47;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:47;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 19:50;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 19:51;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:52;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:52;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 19:55;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 19:57;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 19:59;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:03;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:06;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:08;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:10;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:11;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:15;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 20:15;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:15;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:17;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:17;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:18;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 20:19;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:20;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 20:21;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 20:21;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:22;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:22;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:23;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:25;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:25;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:25;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:25;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 20:27;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:27;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:27;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:29;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:31;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:31;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:32;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 20:35;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:35;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:37;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:39;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:40;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:42;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:43;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:44;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:45;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:45;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:48;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:49;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:52;view;web;121288;CPM;187.4
01.04.2019;01.04.2019 20:53;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:55;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:55;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:56;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:56;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 20:56;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 20:57;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:00;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:00;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:01;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:02;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:02;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:02;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 21:05;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:05;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:06;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 21:11;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:12;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:13;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:17;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:19;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:20;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:21;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:21;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:22;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:24;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:27;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 21:30;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:32;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:32;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:34;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:34;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:34;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:36;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:38;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:38;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:38;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 21:39;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 21:41;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:41;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:41;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:44;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:45;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:45;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:45;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 21:46;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:46;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:47;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:53;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 21:53;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 21:54;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:01;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:04;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:07;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:09;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:11;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:13;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:15;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:15;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:16;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:18;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:18;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:19;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:20;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:20;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:21;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:21;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:21;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:22;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:23;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:24;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:31;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:32;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:33;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:33;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:39;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:40;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:40;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:44;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:48;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:49;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:52;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:53;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:56;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:56;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:58;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:07;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 23:14;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:16;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 23:29;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:31;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:34;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:34;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 23:36;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:41;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 23:44;view;ios;121288;CPM;187.4
02.04.2019;01.04.2019 23:47;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:54;view;web;121288;CPM;187.4
02.04.2019;01.04.2019 23:55;view;android;121288;CPM;187.4
02.04.2019;01.04.2019 23:55;view;android;121288;CPM;187.4
01.04.2019;01.04.2019 00:08;view;ios;121288;CPM;187.4
01.04.2019;01.04.2019 00:09;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 00:14;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 00:20;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 00:37;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 00:38;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 00:41;click;ios;121288;CPM;187.4
01.04.2019;01.04.2019 00:43;click;ios;121288;CPM;187.4
01.04.2019;01.04.2019 00:50;click;ios;121288;CPM;187.4
01.04.2019;01.04.2019 00:54;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 01:53;click;ios;121288;CPM;187.4
01.04.2019;01.04.2019 02:05;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 02:36;click;web;121288;CPM;187.4
01.04.2019;01.04.2019 03:38;click;web;121288;CPM;187.4
01.04.2019;01.04.2019 03:42;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 04:05;click;web;121288;CPM;187.4
01.04.2019;01.04.2019 04:09;click;android;121288;CPM;187.4
01.04.2019;01.04.2019 04:28;click;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:33;click;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:39;click;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:40;click;android;121288;CPM;187.4
02.04.2019;01.04.2019 22:40;click;web;121288;CPM;187.4
02.04.2019;01.04.2019 22:44;click;ios;121288;CPM;187.4
02.04.2019;01.04.2019 22:48;click;android;121288;CPM;187.4
